repo_name,total_events,unique_actors,bot_events,first_event,last_event,phish_name_flag,ai_coauthor_flag,total_payload_b,events_per_actor,bot_ratio,time_span_s,events_per_second,event_type_diversity,distinct_branches,suspicious_score
tsuprankovv-cyber/max-to-telegram-bot,1,1,0,2026-04-15 12:00:37+00:00,2026-04-15 12:00:37+00:00,True,False,651,1.0,0.0,0.0,1.0,1,0,5
Rubysand99/bot-discord-tuytam,1,1,0,2026-04-15 12:00:34+00:00,2026-04-15 12:00:34+00:00,True,False,589,1.0,0.0,0.0,1.0,1,1,5
b6132766705-coder/telegram-bot1,1,1,0,2026-04-15 12:00:34+00:00,2026-04-15 12:00:34+00:00,True,False,639,1.0,0.0,0.0,1.0,1,0,5
yemajj/crypto-bot,1,1,0,2026-04-15 12:00:34+00:00,2026-04-15 12:00:34+00:00,True,False,593,1.0,0.0,0.0,1.0,1,0,5
amplify-github-test-hkg/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-6PGWNX3K-v2-preprod-ap-east-1,1,1,0,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,True,False,801,1.0,0.0,0.0,1.0,1,0,5
scoemlek/YouTubeLinkGrabber,1,1,0,2026-04-15 12:00:17+00:00,2026-04-15 12:00:17+00:00,True,False,602,1.0,0.0,0.0,1.0,1,0,5
graveyardsfocrdpktv/Ethereum-mempool-bot,1,1,0,2026-04-15 12:00:34+00:00,2026-04-15 12:00:34+00:00,True,False,663,1.0,0.0,0.0,1.0,1,0,5
quipmnxailcrrgky/tradingbot,1,1,0,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,True,False,628,1.0,0.0,0.0,1.0,1,0,5
strdr4605/fake-news-generator,2,1,0,2026-04-15 12:00:45+00:00,2026-04-15 12:00:46+00:00,True,False,1170,2.0,0.0,1.0,2.0,2,0,5
WarnerCharon/TempGuard---Analog-DC-Temperature-Control-Module,1,1,0,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,True,False,682,1.0,0.0,0.0,1.0,1,0,5
outpaddling/freebsd-ports-wip,1,1,0,2026-04-15 12:01:44+00:00,2026-04-15 12:01:44+00:00,True,False,613,1.0,0.0,0.0,1.0,1,0,5
ikybrow/aploadbot,1,1,0,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,True,False,581,1.0,0.0,0.0,1.0,1,0,5
NeKon69/redesigned-robot,1,1,0,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,True,False,595,1.0,0.0,0.0,1.0,1,0,5
RisingSparks/community-matchbot,1,1,0,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,True,False,783,1.0,0.0,0.0,1.0,1,0,5
ProgramistHOMEP1/Lego-Bot1,1,1,0,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,True,False,578,1.0,0.0,0.0,1.0,1,1,5
indmdev/indmshopbot,1,1,0,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,True,False,583,1.0,0.0,0.0,1.0,1,0,5
Sreehariiiii/HACKTHEBOX,1,1,0,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,True,False,608,1.0,0.0,0.0,1.0,1,0,5
aws-aemilia-icn/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-ap-northeast-2,1,1,0,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,True,False,830,1.0,0.0,0.0,1.0,1,0,5
aws-aemilia-nrt/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-FKCH7MRT-v2-preprod-ap-northeast-1,1,1,0,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,True,False,771,1.0,0.0,0.0,1.0,1,0,5
aws-aemilia-icn/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-6PGWNX3K-v2-preprod-ap-northeast-2,1,1,0,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,True,False,771,1.0,0.0,0.0,1.0,1,0,5
foodnotfit/password-cracker,1,1,0,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,True,False,610,1.0,0.0,0.0,1.0,1,0,5
amplify-github-test-hkg/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-ap-east-1,1,1,0,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,True,False,861,1.0,0.0,0.0,1.0,1,1,5
SupernoobTheN1/gorerat,1,1,0,2026-04-15 12:01:44+00:00,2026-04-15 12:01:44+00:00,True,False,614,1.0,0.0,0.0,1.0,1,0,5
nuraanrahman/bizbot-api,1,1,0,2026-04-15 12:00:05+00:00,2026-04-15 12:00:05+00:00,True,False,607,1.0,0.0,0.0,1.0,1,1,5
bit-nexusxtitmtdsuy/Polymarket_Bot,1,1,0,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,True,False,651,1.0,0.0,0.0,1.0,1,0,5
harunamitrader/weekend_monitor,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,636,1.0,1.0,0.0,1.0,1,0,4
yucanding/Form4,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
edoardo-crypto/Customer-Success,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,642,1.0,1.0,0.0,1.0,1,0,4
zuzqqa/zuzqqa,1,1,1,2026-04-15 12:01:58+00:00,2026-04-15 12:01:58+00:00,False,False,600,1.0,1.0,0.0,1.0,1,0,4
gkwa/base-gitolite,2,1,2,2026-04-15 12:01:58+00:00,2026-04-15 12:02:00+00:00,False,False,1536,2.0,1.0,2.0,1.0,2,1,4
ondrex-ember/gejza-news,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,622,1.0,1.0,0.0,1.0,1,0,4
hxfrockoutlook/gettodaymatchlist,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,640,1.0,1.0,0.0,1.0,1,0,4
m15347880374/kjjk,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,608,1.0,1.0,0.0,1.0,1,0,4
HikmatAsifli/SecLists,1,1,1,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
hay0812/system-status-heyete,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,632,1.0,1.0,0.0,1.0,1,0,4
noumaanahmed/noumaanahmed,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
GuilhermeeLeon/buscacasas,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
fixwhat/MapStore2,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,580,1.0,1.0,0.0,1.0,1,0,4
igaozp/posthog-os,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,582,1.0,1.0,0.0,1.0,1,0,4
CatherineJohnsonch/Belleweiwuran,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,640,1.0,1.0,0.0,1.0,1,0,4
PostHog/posthog-foss,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,793,1.0,1.0,0.0,1.0,1,0,4
MasBroA/Lokal-Brand-Index,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
dfsstartinglineups/futbolstartingeleven,1,1,1,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,False,False,654,1.0,1.0,0.0,1.0,1,0,4
kp-forks/phoenix,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,746,1.0,1.0,0.0,1.0,1,0,4
kontaktpeder/dagenvaar,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,791,1.0,1.0,0.0,1.0,1,0,4
gileslouis66/auto-commit,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
ChildLeacockqyzyd/Rogerxiangfengba,1,1,1,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,False,False,644,1.0,1.0,0.0,1.0,1,0,4
Aldaviva/VivaldiCustomLauncher,1,1,1,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,False,False,636,1.0,1.0,0.0,1.0,1,0,4
vn-progr/gpv-voe-vinnytsia,1,1,1,2026-04-15 12:01:55+00:00,2026-04-15 12:01:55+00:00,False,False,628,1.0,1.0,0.0,1.0,1,0,4
6unoyunr/6unoyunr,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,608,1.0,1.0,0.0,1.0,1,0,4
cpan-authors/XML-Parser,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,802,1.0,1.0,0.0,1.0,1,1,4
whg-imaadf/whg-imaadf,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,616,1.0,1.0,0.0,1.0,1,0,4
valora-xyz/ofac-sdn-list,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,794,1.0,1.0,0.0,1.0,1,0,4
rezaldonugroho22/expert-barnacle,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,642,1.0,1.0,0.0,1.0,1,0,4
sptvhelpdesk-ship-it/Universal-auto,1,1,1,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,False,False,646,1.0,1.0,0.0,1.0,1,0,4
BachelorProjectSW/kubernetes_application,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,870,1.0,1.0,0.0,1.0,1,0,4
driano1221/scraper-diario-rio,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,634,1.0,1.0,0.0,1.0,1,0,4
srhady/data,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,598,1.0,1.0,0.0,1.0,1,0,4
TheDegenerateDev5150/BizHawk,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,602,1.0,1.0,0.0,1.0,1,0,4
hostowaneglupotki/yaos,1,1,1,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,662,1.0,1.0,0.0,1.0,1,0,4
MUDTW/MUDTW.github.io,2,1,2,2026-04-15 12:01:08+00:00,2026-04-15 12:01:08+00:00,False,False,1560,2.0,1.0,0.0,2.0,1,0,4
sunzem/trendradar,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
KomaedaChubachiMitsudome/AutoGreen,1,1,1,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,False,False,644,1.0,1.0,0.0,1.0,1,0,4
AdamGabriel1/AdamGabriel1,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
edsonbatista/edsonbatista,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
islam-diab/flutter_social_app,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,659,1.0,1.0,0.0,1.0,1,1,4
IONIS-AI/ionis-hamstats,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,796,1.0,1.0,0.0,1.0,1,0,4
znwvip/GNEWS,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,600,1.0,1.0,0.0,1.0,1,0,4
DSK-Slava-1/220,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
heyprincesingh/heyprincesingh,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,634,1.0,1.0,0.0,1.0,1,0,4
n-rosati/talos,7,1,7,2026-04-15 12:01:05+00:00,2026-04-15 12:02:05+00:00,False,False,5722,7.0,1.0,60.0,0.11666666666666667,2,6,4
cshein45/trezor-firmware,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,592,1.0,1.0,0.0,1.0,1,0,4
CromwellNorthdvd/Wallacezhaoqitong,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,644,1.0,1.0,0.0,1.0,1,0,4
PabloPenguin/misp-ddos-events,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,634,1.0,1.0,0.0,1.0,1,0,4
ZarXD/ramaikan-lalu-hijaukan,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,632,1.0,1.0,0.0,1.0,1,0,4
carrnot/dnscrypt-proxy-ads,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,629,1.0,1.0,0.0,1.0,1,0,4
moorrss/cola-notiser,1,1,1,2026-04-15 12:01:10+00:00,2026-04-15 12:01:10+00:00,False,False,616,1.0,1.0,0.0,1.0,1,0,4
odoo-dev/odoo,3,1,3,2026-04-15 12:01:57+00:00,2026-04-15 12:02:03+00:00,False,False,2365,3.0,1.0,6.0,0.5,2,1,4
Mins-sr/MFT,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,598,1.0,1.0,0.0,1.0,1,0,4
woodleighschool/ADOverseas,1,1,1,2026-04-15 12:01:57+00:00,2026-04-15 12:01:57+00:00,False,False,847,1.0,1.0,0.0,1.0,1,1,4
cake-contrib/Cake.Issues.Recipe,1,1,1,2026-04-15 12:01:56+00:00,2026-04-15 12:01:56+00:00,False,False,820,1.0,1.0,0.0,1.0,1,0,4
SrcsProdPDXCanaryUser/github-Put,1,1,1,2026-04-15 12:01:17+00:00,2026-04-15 12:01:17+00:00,False,False,653,1.0,1.0,0.0,1.0,1,0,4
elaval/31_minutos_tinydesk_views,1,1,1,2026-04-15 12:01:57+00:00,2026-04-15 12:01:57+00:00,False,False,640,1.0,1.0,0.0,1.0,1,0,4
jamesroutley/news.routley.io,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,632,1.0,1.0,0.0,1.0,1,0,4
jaceyu0808-cmd/ai-news,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,620,1.0,1.0,0.0,1.0,1,0,4
eMMsteiin/nomos-central-mvp,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,623,1.0,1.0,0.0,1.0,1,0,4
maxkomen-macro/macro-regime-radar,1,1,1,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,False,False,642,1.0,1.0,0.0,1.0,1,0,4
amapr24/tee-time-monitor,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
li4alex/tspdt-tmdb,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
Martin62300/havennest,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
gemuel-cornillez/gemuel-cornillez,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,644,1.0,1.0,0.0,1.0,1,0,4
Jitddh/trendradar,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,612,1.0,1.0,0.0,1.0,1,0,4
WANG-Guangxin/wang-guangxin.github.io,2,1,2,2026-04-15 12:01:05+00:00,2026-04-15 12:01:08+00:00,False,False,1302,2.0,1.0,3.0,0.6666666666666666,1,0,4
srhady/axsports,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
weareohmy/status,1,1,1,2026-04-15 12:01:04+00:00,2026-04-15 12:01:04+00:00,False,False,776,1.0,1.0,0.0,1.0,1,0,4
WorldHealthOrganization/tng-cdn-dev,1,1,1,2026-04-15 12:01:02+00:00,2026-04-15 12:01:02+00:00,False,False,842,1.0,1.0,0.0,1.0,1,0,4
guangshanhl/CloudflareIP,1,1,1,2026-04-15 12:01:49+00:00,2026-04-15 12:01:49+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
letzbug/franks_magic,1,1,1,2026-04-15 12:01:59+00:00,2026-04-15 12:01:59+00:00,False,False,616,1.0,1.0,0.0,1.0,1,0,4
evilgodfahim/prothomalo-rss,1,1,1,2026-04-15 12:01:02+00:00,2026-04-15 12:01:02+00:00,False,False,630,1.0,1.0,0.0,1.0,1,0,4
grafana/xk6,2,1,2,2026-04-15 12:01:02+00:00,2026-04-15 12:01:12+00:00,False,False,1603,2.0,1.0,10.0,0.2,1,0,4
johun204/kbsigi,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
KoalixSwitzerland/koalixcrm,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,864,1.0,1.0,0.0,1.0,1,1,4
KMnO4-zx/anyrouter-status-page,1,1,1,2026-04-15 12:01:07+00:00,2026-04-15 12:01:07+00:00,False,False,636,1.0,1.0,0.0,1.0,1,0,4
Dunqing/resume,1,1,1,2026-04-15 12:01:05+00:00,2026-04-15 12:01:05+00:00,False,False,611,1.0,1.0,0.0,1.0,1,0,4
Gal-bloch/langflow,1,1,1,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,False,False,602,1.0,1.0,0.0,1.0,1,0,4
jifengwind/cf-ip-fetcher,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
qqqqqwang/LuxuryCrawler,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,622,1.0,1.0,0.0,1.0,1,0,4
roshan5843/bms-render,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
cris-rod96/cris-rod96,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
karaage0703/tech-blog-rss-feed,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
tjreigh/simpler-starboard,1,1,1,2026-04-15 12:01:52+00:00,2026-04-15 12:01:52+00:00,False,False,648,1.0,1.0,0.0,1.0,1,0,4
MikiDevAHM/MikiDevAHM,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
mtane0412/swift-twitch,1,1,1,2026-04-15 12:01:44+00:00,2026-04-15 12:01:44+00:00,False,False,13087,1.0,1.0,0.0,1.0,1,0,4
codescene-oss/codescene-vscode,2,1,2,2026-04-15 12:01:52+00:00,2026-04-15 12:01:52+00:00,False,False,2895,2.0,1.0,0.0,2.0,2,1,4
yihaoaibot/cjmb,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
giroklabs/exchangealert,1,1,1,2026-04-15 12:01:44+00:00,2026-04-15 12:01:44+00:00,False,False,622,1.0,1.0,0.0,1.0,1,0,4
WhitehawkCEC/statuspage,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,796,1.0,1.0,0.0,1.0,1,0,4
rachelruderman/issue-23498,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,625,1.0,1.0,0.0,1.0,1,0,4
fuongtd/learn-3-2-py,1,1,1,2026-04-15 12:01:53+00:00,2026-04-15 12:01:53+00:00,False,False,614,1.0,1.0,0.0,1.0,1,0,4
Manpreet-Singh-MS/AutomationIsKey,1,1,1,2026-04-15 12:01:49+00:00,2026-04-15 12:01:49+00:00,False,False,640,1.0,1.0,0.0,1.0,1,0,4
Afiq0/Pluto-TV-Playlists,1,1,1,2026-04-15 12:01:48+00:00,2026-04-15 12:01:48+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
JT-ZW/talazo-landing,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,624,1.0,1.0,0.0,1.0,1,1,4
kmchale1974/romeoville-portrait-signage,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,654,1.0,1.0,0.0,1.0,1,0,4
Ensrick/OpenEnroth,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,523,1.0,1.0,0.0,1.0,1,0,4
xibo-players/xiboplayer-kiosk,1,1,1,2026-04-15 12:01:49+00:00,2026-04-15 12:01:49+00:00,False,False,808,1.0,1.0,0.0,1.0,1,0,4
sheraa1jc/33-test2,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
narumimashiro/Next-project-btw,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,647,1.0,1.0,0.0,1.0,1,0,4
dehero/mwscr,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,598,1.0,1.0,0.0,1.0,1,0,4
Ausaci/cli,1,1,1,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,False,False,565,1.0,1.0,0.0,1.0,1,0,4
madriz/neural-strip,1,1,1,2026-04-15 12:01:17+00:00,2026-04-15 12:01:17+00:00,False,False,622,1.0,1.0,0.0,1.0,1,0,4
Bd-Mutant7/Mpesa-Based_Wi-Fi-Hotspot_Billing_System,1,1,1,2026-04-15 12:01:54+00:00,2026-04-15 12:01:54+00:00,False,False,678,1.0,1.0,0.0,1.0,1,0,4
credix-finance/credipay-rdme-docs,1,1,1,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,False,False,825,1.0,1.0,0.0,1.0,1,0,4
yaseen-tos/repo,1,1,1,2026-04-15 12:01:55+00:00,2026-04-15 12:01:55+00:00,False,False,606,1.0,1.0,0.0,1.0,1,0,4
tc6-01/tc6-01,1,1,1,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,False,False,602,1.0,1.0,0.0,1.0,1,0,4
KKLUER/AutomaticGreenWall,1,1,1,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,False,False,624,1.0,1.0,0.0,1.0,1,0,4
Xorpio/passphrase,1,1,1,2026-04-15 12:01:23+00:00,2026-04-15 12:01:23+00:00,False,False,618,1.0,1.0,0.0,1.0,1,0,4
pdragy/trillium,1,1,1,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,False,False,673,1.0,1.0,0.0,1.0,1,1,4
xiaomizhoubaobei/video_translation,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
pytorch/alerting-infra,1,1,1,2026-04-15 12:01:22+00:00,2026-04-15 12:01:22+00:00,False,False,5976,1.0,1.0,0.0,1.0,1,0,4
Elykia093/ZZU-Electricity-Monitor,1,1,1,2026-04-15 12:01:32+00:00,2026-04-15 12:01:32+00:00,False,False,640,1.0,1.0,0.0,1.0,1,0,4
onuroktay14/cvelist,1,1,1,2026-04-15 12:01:32+00:00,2026-04-15 12:01:32+00:00,False,False,614,1.0,1.0,0.0,1.0,1,0,4
benhatsor/KeyframeKit,1,1,1,2026-04-15 12:01:02+00:00,2026-04-15 12:01:02+00:00,False,False,600,1.0,1.0,0.0,1.0,1,0,4
evilgodfahim/bd24,1,1,1,2026-04-15 12:01:49+00:00,2026-04-15 12:01:49+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
laurigates/claude-plugins,2,1,2,2026-04-15 12:01:49+00:00,2026-04-15 12:02:05+00:00,False,False,4375,2.0,1.0,16.0,0.125,2,0,4
QGDev01/auto_green,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
Jujulego/vite-plugin-swc,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,631,1.0,1.0,0.0,1.0,1,0,4
soenneker/soenneker.nws.openapiclient,1,1,1,2026-04-15 12:01:45+00:00,2026-04-15 12:01:45+00:00,False,False,2876,1.0,1.0,0.0,1.0,1,0,4
spinelloedoardo-wq/Oktoberfest_pinger,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,650,1.0,1.0,0.0,1.0,1,0,4
vc0sta/status,1,1,1,2026-04-15 12:01:47+00:00,2026-04-15 12:01:47+00:00,False,False,602,1.0,1.0,0.0,1.0,1,0,4
negative7/home-ops,4,1,4,2026-04-15 12:01:53+00:00,2026-04-15 12:01:55+00:00,False,False,2468,4.0,1.0,2.0,2.0,1,0,4
AbnerCashgkwap/Hirambaidongmiao,1,1,1,2026-04-15 12:01:32+00:00,2026-04-15 12:01:32+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
shibaone/builder,1,1,1,2026-04-15 12:01:35+00:00,2026-04-15 12:01:35+00:00,False,False,858,1.0,1.0,0.0,1.0,1,1,4
dzerik/sber-mqtt-bridge,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,654,1.0,1.0,0.0,1.0,1,0,4
BusinessDen/Colorado-foreclosure,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,640,1.0,1.0,0.0,1.0,1,0,4
unknownman2024/yearlydata,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,626,1.0,1.0,0.0,1.0,1,0,4
kenmoini/PowerDNS-Admin,5,1,5,2026-04-15 12:01:37+00:00,2026-04-15 12:02:04+00:00,False,False,3427,5.0,1.0,27.0,0.18518518518518517,1,5,4
akgularda/MonarchCastle,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,622,1.0,1.0,0.0,1.0,1,0,4
AlexanderMurielvux/Justinhongchenlu,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,646,1.0,1.0,0.0,1.0,1,0,4
Randomguy5268/train-scraper,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,630,1.0,1.0,0.0,1.0,1,0,4
chzw2025/IPTV-mytv,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,610,1.0,1.0,0.0,1.0,1,0,4
IshwaranRudhara/currencyexchange,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
IshwaranRudhara/IshwaranRudhara,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,638,1.0,1.0,0.0,1.0,1,0,4
youbetoor-cell/the_alchemist,1,1,1,2026-04-15 12:01:37+00:00,2026-04-15 12:01:37+00:00,False,False,632,1.0,1.0,0.0,1.0,1,0,4
